workerid,global_comments,gender,age,race,region,regionComments,sentence,speaker,sgender,intonation,verification,ohyeschoice,spcertainty,adcertainty,authority,politeness,comment1,comment2
A299AYFO0RJGDI,no,gen=1,age=4,eth=3,west coast,no,obama,ros,f,rise1,Laura met Pres. Obama,response=1,97,3,90,92,no,no
A299AYFO0RJGDI,no,gen=1,age=4,eth=3,west coast,no,yemen,ros,f,rise2,Monies from Yemen,response=2,89,8,80,94,no,no
A299AYFO0RJGDI,no,gen=1,age=4,eth=3,west coast,no,spaceship,bon,f,qrise,Was Maria in a spaceship tp the moon?,response=2,82,67,37,86,no,no
AGRKG3YT3KMD8,,gen=2,age=2,eth=3,,,married,aar,m,rise2,Ellen is married,response=2,24,54,37,66,,
AGRKG3YT3KMD8,,gen=2,age=2,eth=3,,,yemen,ros,f,rise1,Lenny's from Yemen?,response=2,32,65,31,66,,
AGRKG3YT3KMD8,,gen=2,age=2,eth=3,,,obama,ros,f,fall,Laura met President Obama.,response=1,85,35,75,68,,
AGRKG3YT3KMD8,,gen=2,age=2,eth=3,,,mom,kev,m,qrise,His owner and his mom?,response=2,0,72,0,51,Oops should have said Is eleanor Annie's Mom. I heard it wrong.,
AGRKG3YT3KMD8,,gen=2,age=2,eth=3,,,spaceship,bon,f,rise3,Maria was in a spaceship to the moon?,response=1,0,28,29,49,,
A18MLH4R6PNECC,,gen=1,age=1,eth=3,Southeast,,spaceship,bon,f,rise1,Mario was in a spaceship to the moon ,response=1,68,69,33,89,Mario instead of Maria ,Seems nice
A18MLH4R6PNECC,,gen=1,age=1,eth=3,Southeast,,yemen,ros,f,qrise,Is Lenny from Yemen,response=2,26,71,59,79,,
A18MLH4R6PNECC,,gen=1,age=1,eth=3,Southeast,,mom,kev,m,rise2,Eleanor is Annie's Mom?,response=2,26,76,38,62,,
A18MLH4R6PNECC,,gen=1,age=1,eth=3,Southeast,,married,aar,m,fall,Ellen is married,response=1,100,22,87,45,,
A18MLH4R6PNECC,,gen=1,age=1,eth=3,Southeast,,obama,ros,f,rise3,Laura met President Obama,response=2,15,85,33,57,,
A168K8IMVUBVNQ,,gen=2,age=1,eth=3,New England,,obama,ros,f,qrise,Did Laura meet President Obama?,response=2,19,22,50,79,,
A168K8IMVUBVNQ,,gen=2,age=1,eth=3,New England,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon?,response=2,47,47,37,55,Its very possible that the speaker was saying it as a statement. I only detected a very slight inflection at the end.,
A168K8IMVUBVNQ,,gen=2,age=1,eth=3,New England,,mom,kev,m,rise3,Elenaor is Andy's mom?,response=2,45,45,45,70,It could be interpreted as a statement as opposed to a question.,
A168K8IMVUBVNQ,,gen=2,age=1,eth=3,New England,,married,aar,m,rise1,Elen is married,response=1,59,60,60,73,,
A168K8IMVUBVNQ,,gen=2,age=1,eth=3,New England,,yemen,ros,f,fall,Lenny's from Yemen,response=1,71,70,68,71,,
A2IXT4ROAD7KAG,no,gen=1,age=3,eth=3,MidAtlantic Region,no,mom,kev,m,rise1,Eleanor is Andy's mom.,response=2,25,70,4,88,no,no
A2IXT4ROAD7KAG,no,gen=1,age=3,eth=3,MidAtlantic Region,no,obama,ros,f,rise2,Laura met President Obama.,response=1,64,65,52,82,no,This one was a little harder to tell if it was more of a question or statement
A2IXT4ROAD7KAG,no,gen=1,age=3,eth=3,MidAtlantic Region,no,spaceship,bon,f,fall,Maria was in a space ship to the moon.,response=1,96,96,85,77,no,no
A2IXT4ROAD7KAG,no,gen=1,age=3,eth=3,MidAtlantic Region,no,yemen,ros,f,rise3,Lenny's from Yemen,response=2,34,66,61,88,monies from Yemen,no
A2IXT4ROAD7KAG,no,gen=1,age=3,eth=3,MidAtlantic Region,no,married,aar,m,qrise,Is Ellen married?,response=2,1,94,60,92,no,no
A28EL15HGXUJ5X,,gen=2,age=2,eth=2,nyc,,mom,kev,m,rise3,Laura met his mom,response=1,85,96,86,91,,
A28EL15HGXUJ5X,,gen=2,age=2,eth=2,nyc,,married,aar,m,rise1,Ella is marry,response=1,95,98,96,98,,
A28EL15HGXUJ5X,,gen=2,age=2,eth=2,nyc,,yemen,ros,f,fall,Len from ,response=1,94,86,94,94,,
A28EL15HGXUJ5X,,gen=2,age=2,eth=2,nyc,,obama,ros,f,qrise,Did Laura meet presidental Obama,response=2,96,98,98,99,,
A28EL15HGXUJ5X,,gen=2,age=2,eth=2,nyc,,spaceship,bon,f,rise2,Maria is speech to the moon,response=2,98,98,97,97,,
A2ITL7I546560G,,gen=1,age=3,eth=3,Texas,,obama,ros,f,rise2,Consult the handbook,response=2,17,35,55,65,no,no
A2ITL7I546560G,,gen=1,age=3,eth=3,Texas,,married,aar,m,qrise,IS Ellen married?,response=2,35,31,67,78,,
A2ITL7I546560G,,gen=1,age=3,eth=3,Texas,,spaceship,bon,f,fall,Maria was in a spaceship to the moon,response=1,70,72,32,40,,
A2ITL7I546560G,,gen=1,age=3,eth=3,Texas,,yemen,ros,f,rise3,Money's from Yemen,response=2,19,13,46,32,,
A2ITL7I546560G,,gen=1,age=3,eth=3,Texas,,mom,kev,m,rise1,Eleanor's Annie's mom,response=2,17,16,61,66,,
A1ND4NNS6YX1SD,,gen=1,age=3,eth=3,South,,married,bon,f,fall,Ellen and Mary,response=1,70,80,69,94,Ellen and Mary,nasal 
A1ND4NNS6YX1SD,,gen=1,age=3,eth=3,South,,spaceship,kev,m,rise1,maria was in a spaceship to the moon,response=2,41,38,19,91,,
A1ND4NNS6YX1SD,,gen=1,age=3,eth=3,South,,mom,ros,f,rise2,Eleanor is Andy's mom,response=2,42,41,31,95,Eleanor is Andy's mom?,
A1ND4NNS6YX1SD,,gen=1,age=3,eth=3,South,,obama,aar,m,rise3,Lauren met president Obama,response=2,24,16,37,77,,
A1ND4NNS6YX1SD,,gen=1,age=3,eth=3,South,,yemen,aar,m,qrise,Is Lenny form Yemen,response=2,6,7,25,94,,
A2PLANWM2W8WJS,,gen=1,age=2,eth=3,Illinois,,married,aar,m,qrise,consult the handbook,response=2,0,90,50,90,,
A2PLANWM2W8WJS,,gen=1,age=2,eth=3,Illinois,,mom,kev,m,rise1,Eleanor is Andy's mom?,response=2,25,90,50,100,,
A2PLANWM2W8WJS,,gen=1,age=2,eth=3,Illinois,,spaceship,bon,f,fall,Maria was in a spaceship to the moon.,response=1,100,0,50,90,,
A2PLANWM2W8WJS,,gen=1,age=2,eth=3,Illinois,,yemen,ros,f,rise3,Lennie's from Yemen?,response=2,25,90,50,100,,
A2PLANWM2W8WJS,,gen=1,age=2,eth=3,Illinois,,obama,ros,f,rise2,Maura met President Obama?,response=2,25,90,50,100,,
AT47DYXKDBIR6,,gen=2,age=2,eth=3,Southeast,,spaceship,kev,m,rise2,Rio is in a spaceship to the moon.,response=1,76,18,72,62,,
AT47DYXKDBIR6,,gen=2,age=2,eth=3,Southeast,,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,4,94,31,94,,
AT47DYXKDBIR6,,gen=2,age=2,eth=3,Southeast,,married,bon,f,rise1,Colin is married?,response=2,73,97,72,86,,
AT47DYXKDBIR6,,gen=2,age=2,eth=3,Southeast,,mom,ros,f,rise3,Ellenor is Annie's mom?,response=2,36,94,67,57,,
AT47DYXKDBIR6,,gen=2,age=2,eth=3,Southeast,,yemen,aar,m,fall,Lenny's from Yemen.,response=1,95,29,84,62,,
A11S8IAAVDXCUS,,gen=1,age=1,eth=3,Southern US,,mom,kev,m,rise2,Eleanor is Andy's mom.,response=1,80,50,25,50,,
A11S8IAAVDXCUS,,gen=1,age=1,eth=3,Southern US,,yemen,ros,f,qrise,Is Lenny from Yemen?,response=2,0,80,25,80,,
A11S8IAAVDXCUS,,gen=1,age=1,eth=3,Southern US,,married,aar,m,fall,Ellen is married.,response=1,100,50,80,50,,
A11S8IAAVDXCUS,,gen=1,age=1,eth=3,Southern US,,spaceship,bon,f,rise1,Maria was in a spaceship to the moon.,response=1,100,0,20,60,,
A11S8IAAVDXCUS,,gen=1,age=1,eth=3,Southern US,,obama,ros,f,rise3,Laura met President Obama.,response=1,100,50,60,50,,
A28HB7240OFGEW,,gen=2,age=2,eth=2,florida,,spaceship,kev,m,fall,Rio is in a spaceship to the moon.,response=1,83,12,84,41,Maria was in a spaceship to the moon.,He speaks very fast.
A28HB7240OFGEW,,gen=2,age=2,eth=2,florida,,mom,ros,f,rise1,Eleanor is annies mom?,response=2,9,10,9,58,No,She is curious.
A28HB7240OFGEW,,gen=2,age=2,eth=2,florida,,obama,aar,m,rise2,Laura met president Obama?,response=2,13,9,26,68,No,He is surprised.
A28HB7240OFGEW,,gen=2,age=2,eth=2,florida,,yemen,aar,m,rise3,Lennys from Yemen?,response=2,9,12,20,59,No,No
A28HB7240OFGEW,,gen=2,age=2,eth=2,florida,,married,bon,f,qrise,Is Olin Married?,response=2,9,7,10,63,No,No
A1TGQOU9RT6Q22,,gen=2,age=3,eth=1,Pittsburgh,,spaceship,kev,m,rise3,Rio was in a space ship to the moon,response=1,52,84,39,73,,
A1TGQOU9RT6Q22,,gen=2,age=3,eth=1,Pittsburgh,,yemen,aar,m,rise1,Lenny's from Yemen,response=2,74,63,63,55,,
A1TGQOU9RT6Q22,,gen=2,age=3,eth=1,Pittsburgh,,mom,ros,f,qrise,Is Ellen or Annie's mom,response=2,52,30,70,79,,
A1TGQOU9RT6Q22,,gen=2,age=3,eth=1,Pittsburgh,,married,bon,f,rise2,Ellen is married?,response=1,81,50,22,29,,
A1TGQOU9RT6Q22,,gen=2,age=3,eth=1,Pittsburgh,,obama,aar,m,fall,Laura met President Obama,response=2,74,53,81,76,,
AK150017OCFM9,,gen=1,age=1,eth=2,California,,mom,ros,f,rise3,Eleanor is Anne's mom?,response=2,29,28,35,50,,
AK150017OCFM9,,gen=1,age=1,eth=2,California,,obama,aar,m,qrise,Did Lauren meet President Obama?,response=2,20,62,22,48,,
AK150017OCFM9,,gen=1,age=1,eth=2,California,,married,bon,f,rise1,Ellen is married?,response=2,20,74,27,50,,
AK150017OCFM9,,gen=1,age=1,eth=2,California,,spaceship,kev,m,rise2,Maria was in a spaceship to the moon?,response=2,35,77,33,47,,
AK150017OCFM9,,gen=1,age=1,eth=2,California,,yemen,aar,m,fall,Lenny's from Yemen.,response=1,93,28,80,53,,
A1IDAOL2MZ3L3L,no,gen=2,age=2,eth=3,PA,no,yemen,aar,m,fall,Lenny's from Yemen,response=1,80,39,67,69,,
A1IDAOL2MZ3L3L,no,gen=2,age=2,eth=3,PA,no,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,14,83,12,81,,
A1IDAOL2MZ3L3L,no,gen=2,age=2,eth=3,PA,no,married,bon,f,rise1,Helen is married?,response=2,0,93,2,62,,
A1IDAOL2MZ3L3L,no,gen=2,age=2,eth=3,PA,no,mom,ros,f,rise3,Eleanor is Annie's mom?,response=2,6,74,6,71,,
A1IDAOL2MZ3L3L,no,gen=2,age=2,eth=3,PA,no,spaceship,kev,m,rise2,Braylin was in a spaceship to the moon?,response=2,14,50,40,40,,
A25N0K40JAZTN1,Thank you!,gen=2,age=3,eth=7,Seattle area / Northwest,Thank you!,spaceship,kev,m,rise2,Maria was in a spaceship to the moon.,response=2,40,40,29,69,At first I thought he said that Rio was in a spaceship to the moon.,
A25N0K40JAZTN1,Thank you!,gen=2,age=3,eth=7,Seattle area / Northwest,Thank you!,married,bon,f,rise1,Ellen is married.,response=2,31,32,13,54,,
A25N0K40JAZTN1,Thank you!,gen=2,age=3,eth=7,Seattle area / Northwest,Thank you!,mom,ros,f,rise3,Elinor is Andy's mom.,response=1,88,92,56,71,,
A25N0K40JAZTN1,Thank you!,gen=2,age=3,eth=7,Seattle area / Northwest,Thank you!,obama,aar,m,qrise,Did Laura meet president Obama.,response=2,35,36,38,75,I had to listen about ten times before I could understand what this guy was saying at the beginning. The way he said \Laura\ was throwing me off.,Difficult for me to understand the way he started the sentence.
A25N0K40JAZTN1,Thank you!,gen=2,age=3,eth=7,Seattle area / Northwest,Thank you!,yemen,aar,m,fall,Lenny's from Yemen.,response=1,99,99,75,65,,
A197OXVA3EU3CC,,gen=1,age=2,eth=3,New england,,mom,ros,f,fall,eleanor is andy's mom,response=1,77,43,86,46,the speaker was telling a story,sounded matter of a fact
A197OXVA3EU3CC,,gen=1,age=2,eth=3,New england,,spaceship,kev,m,qrise,Rosemary is special to the man,response=1,30,58,21,71,Sounded like the speaker may have misheard something,
A197OXVA3EU3CC,,gen=1,age=2,eth=3,New england,,obama,aar,m,rise1,Laura met President Obama,response=2,53,43,54,75,,
A197OXVA3EU3CC,,gen=1,age=2,eth=3,New england,,married,bon,f,rise3,Ellen is married?,response=2,25,66,32,72,,
A197OXVA3EU3CC,,gen=1,age=2,eth=3,New england,,yemen,aar,m,rise2,Lenny is from Yeomen?,response=2,34,59,30,72,,
A1FJKYOF7F7AQF,no,gen=1,age=4,eth=3,midwest,no,married,bon,f,rise1,Ellen is married?,response=2,0,82,0,47,na,she seemed surprised
A1FJKYOF7F7AQF,no,gen=1,age=4,eth=3,midwest,no,mom,ros,f,rise3,Eleanor is Annie's mom.,response=1,74,75,67,57,na ,Got the impression she wasn't 100 percent positive
A1FJKYOF7F7AQF,no,gen=1,age=4,eth=3,midwest,no,obama,aar,m,qrise,Did Gloria meet President Obama?,response=2,0,95,28,57,no,no
A1FJKYOF7F7AQF,no,gen=1,age=4,eth=3,midwest,no,spaceship,kev,m,rise2,Maria was in a spaceship to the moon.,response=1,29,73,28,39,no,could tell if he was asking or telling us.
A1FJKYOF7F7AQF,no,gen=1,age=4,eth=3,midwest,no,yemen,aar,m,fall,lenny is from Yemin,response=1,100,28,100,71,no,na
APC9FEAOSTN4C,none thanks,gen=2,age=3,eth=3,South,none thanks,yemen,ros,f,qrise,Is Lani from Yemen?,response=2,40,60,25,90,no,no
APC9FEAOSTN4C,none thanks,gen=2,age=3,eth=3,South,none thanks,spaceship,bon,f,rise1,Maria was in a spaceship to the moon?,response=2,45,55,65,80,no,no
APC9FEAOSTN4C,none thanks,gen=2,age=3,eth=3,South,none thanks,married,aar,m,fall,Ellen is married.,response=1,90,75,90,80,no,no
APC9FEAOSTN4C,none thanks,gen=2,age=3,eth=3,South,none thanks,obama,ros,f,rise3,Laura met President Obama?,response=2,40,60,65,80,no,no
APC9FEAOSTN4C,none thanks,gen=2,age=3,eth=3,South,none thanks,mom,kev,m,rise2,Eleanor is Annie's mom?,response=2,35,65,35,80,no,no
A2TBYS8SWXN6M4,,gen=2,age=1,eth=3,Midwest,,married,aar,m,rise1,Ellen is married. ,response=2,10,13,23,100,,Sounds very curious
A2TBYS8SWXN6M4,,gen=2,age=1,eth=3,Midwest,,yemen,ros,f,fall,Lenny is from Yemen,response=1,100,100,92,12,None,Sounds kinda snobby!
A2TBYS8SWXN6M4,,gen=2,age=1,eth=3,Midwest,,obama,ros,f,qrise,Did Laura meet President Obama? ,response=2,12,14,20,68,None,None
A2TBYS8SWXN6M4,,gen=2,age=1,eth=3,Midwest,,mom,kev,m,rise3,Elanor is Andy's mom?,response=2,21,20,29,82,No,No
A2TBYS8SWXN6M4,,gen=2,age=1,eth=3,Midwest,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon?,response=2,3,2,10,88,No,No
A1IFVCI9XDS70U,nope,gen=1,age=1,eth=3,Florida,nope,married,aar,m,qrise,Is Ellen married?,response=2,6,96,60,46,no,no
A1IFVCI9XDS70U,nope,gen=1,age=1,eth=3,Florida,nope,yemen,ros,f,rise3,Lenny's from Yemen?,response=2,35,97,33,45,the speaker is surprised at the info,no
A1IFVCI9XDS70U,nope,gen=1,age=1,eth=3,Florida,nope,spaceship,bon,f,fall,Maria was in a spaceship to the moon.,response=1,99,20,93,57,no,no
A1IFVCI9XDS70U,nope,gen=1,age=1,eth=3,Florida,nope,mom,kev,m,rise1,Eleanor is Andy's mom?,response=2,18,93,46,45,no,no
A1IFVCI9XDS70U,nope,gen=1,age=1,eth=3,Florida,nope,obama,ros,f,rise2,Laura met president Obama?,response=2,35,96,38,39,speaker is surprised,no
A2KDZ4HNHX85OR,N/A,gen=2,age=1,eth=1,New York City,N/A,yemen,aar,m,rise2,Lenny's from Yemen,response=2,19,21,33,64,,
A2KDZ4HNHX85OR,N/A,gen=2,age=1,eth=1,New York City,N/A,married,bon,f,rise3,Ellen is married? ,response=2,39,23,36,59,,
A2KDZ4HNHX85OR,N/A,gen=2,age=1,eth=1,New York City,N/A,mom,ros,f,fall,Eleanor is Andys mom.,response=1,77,76,76,55,,
A2KDZ4HNHX85OR,N/A,gen=2,age=1,eth=1,New York City,N/A,spaceship,kev,m,qrise,Was Maria in a spaceship to the moon? ,response=2,24,25,29,58,,
A2KDZ4HNHX85OR,N/A,gen=2,age=1,eth=1,New York City,N/A,obama,aar,m,rise1,Lauren met President Obama?,response=2,24,22,59,63,,
A267GLM78AMQ75,Thanks,gen=2,age=1,eth=3,Alabama,Thanks,mom,kev,m,qrise,Is owner Andy's mom,response=2,0,100,2,77,,
A267GLM78AMQ75,Thanks,gen=2,age=1,eth=3,Alabama,Thanks,spaceship,bon,f,rise3,Maria was in a space ship to the moon?,response=2,0,91,0,83,,
A267GLM78AMQ75,Thanks,gen=2,age=1,eth=3,Alabama,Thanks,yemen,ros,f,rise1,Moneys from Yavin,response=2,6,97,51,45,,
A267GLM78AMQ75,Thanks,gen=2,age=1,eth=3,Alabama,Thanks,married,aar,m,rise2,Ellen is married?,response=2,0,100,0,57,,
A267GLM78AMQ75,Thanks,gen=2,age=1,eth=3,Alabama,Thanks,obama,ros,f,fall,Laura met president obama,response=1,100,0,100,34,,
A2YRYS17DU3A8R,no,gen=1,age=1,eth=3,TN,no,obama,aar,m,qrise,Did Laura meet President Obama?,response=2,0,20,62,100,,
A2YRYS17DU3A8R,no,gen=1,age=1,eth=3,TN,no,married,bon,f,rise1,Ellen is married?,response=1,17,15,40,80,,
A2YRYS17DU3A8R,no,gen=1,age=1,eth=3,TN,no,yemen,aar,m,fall,Lenny is from Yemen.,response=1,73,88,71,100,,
A2YRYS17DU3A8R,no,gen=1,age=1,eth=3,TN,no,mom,ros,f,rise3,Elenor is Andy's mom.,response=1,28,36,53,98,,
A2YRYS17DU3A8R,no,gen=1,age=1,eth=3,TN,no,spaceship,kev,m,rise2,Maria was in a spaceship to the moon.,response=1,14,27,62,90,,
AR72L0JX4D03W,,gen=2,age=2,eth=3,Midwest,,obama,aar,m,rise1,Laura met President Obama,response=1,89,90,75,83,No,
AR72L0JX4D03W,,gen=2,age=2,eth=3,Midwest,,married,bon,f,rise3,Ellen is married.,response=1,83,84,80,73,,
AR72L0JX4D03W,,gen=2,age=2,eth=3,Midwest,,yemen,aar,m,rise2,Lenny's from Yemin,response=2,40,46,41,70,,
AR72L0JX4D03W,,gen=2,age=2,eth=3,Midwest,,spaceship,kev,m,qrise,Was Maria on a spaceship to the moon,response=2,27,25,23,86,,
AR72L0JX4D03W,,gen=2,age=2,eth=3,Midwest,,mom,ros,f,fall,Eleanor is Annie's mom,response=1,88,84,69,77,,Sounded a bit robotic really.
A1341FGE92VIZW,thank you,gen=2,age=1,eth=2,south carolina,thank you,spaceship,bon,f,fall,Maria was in a spaceship to the moon,response=1,100,100,84,100,,
A1341FGE92VIZW,thank you,gen=2,age=1,eth=2,south carolina,thank you,obama,ros,f,rise2,Laura meet president Obama,response=2,25,20,30,77,,
A1341FGE92VIZW,thank you,gen=2,age=1,eth=2,south carolina,thank you,yemen,ros,f,rise3,Lenny's from Yemen?,response=2,20,23,74,70,,
A1341FGE92VIZW,thank you,gen=2,age=1,eth=2,south carolina,thank you,married,aar,m,qrise,is Ellen Married?,response=2,31,25,86,100,,
A1341FGE92VIZW,thank you,gen=2,age=1,eth=2,south carolina,thank you,mom,kev,m,rise1,Eleanor is Zandy's mom,response=2,76,69,86,70,,
A27SVQ1BKCQRN7,Thanks ,gen=1,age=2,eth=3,Ohio,Thanks ,married,aar,m,fall,Ellen is married,response=2,100,100,90,88,no,to the point
A27SVQ1BKCQRN7,Thanks ,gen=1,age=2,eth=3,Ohio,Thanks ,mom,kev,m,rise2,Eleanor is Anne's mom,response=1,43,37,18,34,,
A27SVQ1BKCQRN7,Thanks ,gen=1,age=2,eth=3,Ohio,Thanks ,yemen,ros,f,qrise,Is Lenny form Yeomen?,response=2,51,54,55,89,,
A27SVQ1BKCQRN7,Thanks ,gen=1,age=2,eth=3,Ohio,Thanks ,obama,ros,f,rise3,Laura met President Obama,response=1,100,100,75,100,,
A27SVQ1BKCQRN7,Thanks ,gen=1,age=2,eth=3,Ohio,Thanks ,spaceship,bon,f,rise1,Maria was in a space ship to the moon,response=1,70,70,70,85,,
A2UCSSENYIMEIW,,gen=1,age=2,eth=3,Southern Nevada ,,married,aar,m,rise1,Ellen is married,response=2,45,81,16,97,,
A2UCSSENYIMEIW,,gen=1,age=2,eth=3,Southern Nevada ,,obama,ros,f,qrise,Did Laura meet President Obama,response=2,5,76,68,98,,
A2UCSSENYIMEIW,,gen=1,age=2,eth=3,Southern Nevada ,,spaceship,bon,f,rise2,Maria was in a spaceship to the moon,response=1,3,36,1,66,,
A2UCSSENYIMEIW,,gen=1,age=2,eth=3,Southern Nevada ,,mom,kev,m,rise3,Eleanor is Andy's mom,response=2,31,74,63,85,,
A2UCSSENYIMEIW,,gen=1,age=2,eth=3,Southern Nevada ,,yemen,ros,f,fall,Lenny's from Yemen,response=2,81,35,72,71,,Very robotic 
A5BMKZRGHNSRT,No.,gen=1,age=1,eth=4,Texas,No.,yemen,aar,m,rise2,Lenny's from Yemen,response=2,25,27,17,77,,
A5BMKZRGHNSRT,No.,gen=1,age=1,eth=4,Texas,No.,spaceship,kev,m,qrise,Was Mary on a spaceship to the moon?,response=2,13,6,11,78,,
A5BMKZRGHNSRT,No.,gen=1,age=1,eth=4,Texas,No.,obama,aar,m,rise1,Laura met President Obama?,response=2,18,17,26,79,,
A5BMKZRGHNSRT,No.,gen=1,age=1,eth=4,Texas,No.,mom,ros,f,fall,Eleanor is Annie's Mom,response=1,91,90,72,79,,
A5BMKZRGHNSRT,No.,gen=1,age=1,eth=4,Texas,No.,married,bon,f,rise3,Ellen is married?,response=2,13,13,17,88,,
A1RYLNRJWO0M4T,,gen=1,age=2,eth=3,Southeast,,married,bon,f,qrise,its all been married,response=2,24,79,23,32,It's all been varied,Ellen is married
A1RYLNRJWO0M4T,,gen=1,age=2,eth=3,Southeast,,yemen,aar,m,rise3,Lenny's from Yemen,response=2,33,66,32,83,Lenny's from yetmen,
A1RYLNRJWO0M4T,,gen=1,age=2,eth=3,Southeast,,obama,aar,m,rise2,Laura and President Obama,response=1,70,53,61,37,Laura bet President Obama,Laura met President Obama
A1RYLNRJWO0M4T,,gen=1,age=2,eth=3,Southeast,,mom,ros,f,rise1,Ellenor is Annie's mom,response=1,42,42,26,57,,
A1RYLNRJWO0M4T,,gen=1,age=2,eth=3,Southeast,,spaceship,kev,m,fall,Brea was in a space ship to the moon,response=2,70,69,39,30,Maria was in a space ship to the moon,Bria was in a space ship to the moon
A3R0QO6884CV1P,NO,gen=2,age=3,eth=1,MIDWEST,NO,obama,ros,f,rise3,Learn that President Obama,response=2,94,95,56,95,,
A3R0QO6884CV1P,NO,gen=2,age=3,eth=1,MIDWEST,NO,married,aar,m,fall,Ellen is married,response=1,100,100,87,97,,
A3R0QO6884CV1P,NO,gen=2,age=3,eth=1,MIDWEST,NO,mom,kev,m,rise2,Eleanor is Manny's mom,response=2,52,55,92,98,,
A3R0QO6884CV1P,NO,gen=2,age=3,eth=1,MIDWEST,NO,yemen,ros,f,qrise,Is money from yelling,response=2,50,52,81,100,,
A3R0QO6884CV1P,NO,gen=2,age=3,eth=1,MIDWEST,NO,spaceship,bon,f,rise1,Maria was in a spaceship to the moon?,response=2,54,54,80,100,,
A13WGYF2UCOOMJ,no,gen=1,age=3,eth=2,florida,no,spaceship,kev,m,rise2,maria was in a spaceship to the moon,response=1,100,100,100,100,,
A13WGYF2UCOOMJ,no,gen=1,age=3,eth=2,florida,no,married,bon,f,rise1,ellen is married,response=1,100,100,100,100,,
A13WGYF2UCOOMJ,no,gen=1,age=3,eth=2,florida,no,obama,aar,m,qrise,did laura meet president obama,response=1,100,100,100,100,,
A13WGYF2UCOOMJ,no,gen=1,age=3,eth=2,florida,no,yemen,aar,m,fall,lenny is from yemen,response=1,100,100,100,100,,
A13WGYF2UCOOMJ,no,gen=1,age=3,eth=2,florida,no,mom,ros,f,rise3,elanor is anne's mom,response=1,100,100,100,100,,
A3NUYAG56BPYBB,,gen=1,age=2,eth=1,north carolina,,married,aar,m,fall,Ellen is married.,response=1,100,100,54,79,,
A3NUYAG56BPYBB,,gen=1,age=2,eth=1,north carolina,,spaceship,bon,f,rise1,Maria was in a spaceship to the moon.,response=2,81,76,48,96,,
A3NUYAG56BPYBB,,gen=1,age=2,eth=1,north carolina,,mom,kev,m,rise2,Eleanor is Andy's mom?,response=2,55,39,54,100,,
A3NUYAG56BPYBB,,gen=1,age=2,eth=1,north carolina,,yemen,ros,f,qrise,Is Lani from Yamen?,response=2,19,25,50,100,,
A3NUYAG56BPYBB,,gen=1,age=2,eth=1,north carolina,,obama,ros,f,rise3,Lauren met President Obama?,response=2,46,40,50,100,,
AS1KP4SMNONQC,no,gen=1,age=2,eth=3,Midwest,no,mom,kev,m,fall,Eleanor is Andy's mom. ,response=1,98,23,75,71,I thought it said Eleanor is Andy's mom.,no
AS1KP4SMNONQC,no,gen=1,age=2,eth=3,Midwest,no,yemen,ros,f,rise2,Lenny's from Yemen. ,response=2,47,57,44,63,,
AS1KP4SMNONQC,no,gen=1,age=2,eth=3,Midwest,no,married,aar,m,rise3,Ellen is married?,response=2,38,44,44,58,,
AS1KP4SMNONQC,no,gen=1,age=2,eth=3,Midwest,no,obama,ros,f,rise1,Laura met President Obama.,response=1,74,58,55,74,,
AS1KP4SMNONQC,no,gen=1,age=2,eth=3,Midwest,no,spaceship,bon,f,qrise,Was Maria in a spaceship to the moon?,response=2,31,45,55,57,,
ADVZAZ12Z8N9J,NO,gen=1,age=2,eth=1,SOUTHEAST,NO,married,aar,m,rise1,ELLEN IS MARRIED,response=1,32,19,9,92,,
ADVZAZ12Z8N9J,NO,gen=1,age=2,eth=1,SOUTHEAST,NO,obama,ros,f,qrise,DID LAURA MEET PRESIDENT OBAMA?,response=2,5,14,58,99,,
ADVZAZ12Z8N9J,NO,gen=1,age=2,eth=1,SOUTHEAST,NO,mom,kev,m,rise3,ELEANOR IS ANDY'S MOM?,response=2,7,15,2,99,,
ADVZAZ12Z8N9J,NO,gen=1,age=2,eth=1,SOUTHEAST,NO,yemen,ros,f,fall,LENY'S FROM YEMEN,response=1,97,98,92,81,,
ADVZAZ12Z8N9J,NO,gen=1,age=2,eth=1,SOUTHEAST,NO,spaceship,bon,f,rise2,MARIA WAS IN A SPACESHIP TO THE MOON?,response=1,1,1,14,98,,
A3554U8JNGM904,no,gen=1,age=1,eth=3,Ohio,no,mom,kev,m,rise3,I wonder wheres Andys mom,response=2,21,30,71,83,,
A3554U8JNGM904,no,gen=1,age=1,eth=3,Ohio,no,yemen,ros,f,fall,Lenny's from Yumni,response=1,98,98,98,99,,
A3554U8JNGM904,no,gen=1,age=1,eth=3,Ohio,no,married,aar,m,rise1,Ellen is married,response=2,21,17,3,98,,
