workerid,stimulus,sentence,pronoun,speaker,speaker_gender,intonation,verification,speechact_choice,sp_certainty,addr_certainty,sp_authority,sp_politeness,subject_gender,subject_age,subject_ethnicity
A1HSHK6YKJUSL1,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Ellen is married?,Question,21,66,23,70,Female,2,3
A1HSHK6YKJUSL1,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met President Obama,Question,22,64,30,72,Female,2,3
A1HSHK6YKJUSL1,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Maria was in a spaceship to the moon,Question,29,36,36,73,Female,2,3
A3GK90X2QOFR53,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,la rem at president obama,Assertion,58,68,34,49,Male,1,4
A3GK90X2QOFR53,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,your from Yemen? ,Question,59,53,63,68,Male,1,4
A3GK90X2QOFR53,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,bria was in a spaceship to the moon?,Question,30,34,26,67,Male,1,4
A3GK90X2QOFR53,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Lenny is from Yemen,Assertion,65,67,62,68,Male,1,4
A3GK90X2QOFR53,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,you need to mow the lawn,Request,25,58,30,57,Male,1,4
A3GK90X2QOFR53,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining?,Question,66,58,24,63,Male,1,4
A3GK90X2QOFR53,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,Eleanor is Annie's mom? ,Question,30,37,42,70,Male,1,4
A3GK90X2QOFR53,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,Ellen is Married?,Question,56,58,71,53,Male,1,4
A27O2IILV3S5YS,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,You're from yemen?,Question,38,53,56,62,Female,2,3
A27O2IILV3S5YS,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,Eleanor is Annie's mom?,Question,41,53,60,79,Female,2,3
A27O2IILV3S5YS,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,Laura met President Obama,Assertion,86,81,59,91,Female,2,3
A27O2IILV3S5YS,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,Maria was in a spaceship to the moon?,Question,42,55,58,83,Female,2,3
A27O2IILV3S5YS,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Lenny's from Yemen,Assertion,71,81,67,89,Female,2,3
A27O2IILV3S5YS,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,You need to mow the lawn,Question,57,57,47,72,Female,2,3
A27O2IILV3S5YS,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,Alan is married?,Question,58,63,71,87,Female,2,3
A27O2IILV3S5YS,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining?,Question,52,52,58,81,Female,2,3
A34ZULY6WMWR0D,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,armadillos are mammals,Assertion,85,65,74,71,Male,5,3
A34ZULY6WMWR0D,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met President Obama,Assertion,60,78,43,86,Male,5,3
A34ZULY6WMWR0D,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I am from Yemen,Assertion,92,92,34,86,Male,5,3
A34ZULY6WMWR0D,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenny is from Yemen,Assertion,78,77,45,83,Male,5,3
A34ZULY6WMWR0D,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married,Assertion,91,88,62,73,Male,5,3
A34ZULY6WMWR0D,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer,Request,57,59,53,79,Male,5,3
A34ZULY6WMWR0D,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Eleanor is an ismam,Assertion,70,67,59,77,Male,5,3
A34ZULY6WMWR0D,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a space ship to the Moon,Assertion,72,70,53,79,Male,5,3
A3MM9HW5JJF8WJ,yemen_i_ros_f_fall,yemen,i,ros,Female,fall,I'm from Yemen.,Assertion,100,23,13,98,Female,4,5
A3MM9HW5JJF8WJ,armadillo_kev_m_rise2,armadillo,armadillo,kev,Male,rise2,Armadillos are mammals.,Assertion,19,49,0,96,Female,4,5
A3MM9HW5JJF8WJ,married_ellen_ed_m_rise2,married,ellen,ed,Male,rise2,Ellen is married.,Question,22,66,0,80,Female,4,5
A3MM9HW5JJF8WJ,spaceship_maria_bon_f_rise3,spaceship,maria,bon,Female,rise3,Maria was in a spaceship to the moon?,Question,0,80,0,96,Female,4,5
A3MM9HW5JJF8WJ,yemen_lenny_ros_f_rise1,yemen,lenny,ros,Female,rise1,Lenny is from Yemen.,Question,29,61,8,90,Female,4,5
A3MM9HW5JJF8WJ,obama_laura_ros_f_rise1,obama,laura,ros,Female,rise1,Laura met President Obama?,Question,23,68,14,84,Female,4,5
A3MM9HW5JJF8WJ,mom_eleanor_kev_m_fall,mom,eleanor,kev,Male,fall,Eleanor is Andy's mom.,Assertion,100,44,86,96,Female,4,5
A3MM9HW5JJF8WJ,beer_we_ed_m_rise3,beer,we,ed,Male,rise3,We should go get beer?,Request,43,88,0,100,Female,4,5
A1181CRUDILGL3,spaceship_maria_bon_f_rise2,spaceship,maria,bon,Female,rise2,Maria was in a spaceship to the moon.,Assertion,86,25,0,48,Male,1,3
A1181CRUDILGL3,obama_laura_ros_f_fall,obama,laura,ros,Female,fall,Laura met president Obama.,Assertion,100,23,76,29,Male,1,3
A1181CRUDILGL3,armadillo_kev_m_rise1,armadillo,armadillo,kev,Male,rise1,Armadillos are mammals. ,Assertion,26,25,18,48,Male,1,3
A1181CRUDILGL3,yemen_lenny_ros_f_rise3,yemen,lenny,ros,Female,rise3,Lenia's from Yemen.,Assertion,25,25,8,76,Male,1,3
A1181CRUDILGL3,mom_eleanor_kev_m_rise3,mom,eleanor,kev,Male,rise3,Eleanor is Anny's mom.,Assertion,37,17,32,58,Male,1,3
A1181CRUDILGL3,beer_we_ed_m_rise2,beer,we,ed,Male,rise2,We should go get beer,Request,15,31,2,51,Male,1,3
A1181CRUDILGL3,married_ellen_ed_m_rise1,married,ellen,ed,Male,rise1,Ellen is married,Request,14,79,26,75,Male,1,3
A1181CRUDILGL3,yemen_lenny_ros_f_qrise3,yemen,lenny,ros,Female,qrise3,Is Lenny from Yemen?,Question,0,75,16,88,Male,1,3
A2OLV2OTG16BB5,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenny is premiere man.,Question,80,10,0,80,Male,2,3
A2OLV2OTG16BB5,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'm from Yemen.,Request,0,0,0,70,Male,2,3
A2OLV2OTG16BB5,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Eleanor is Annie's mom.,Request,0,0,0,20,Male,2,3
A2OLV2OTG16BB5,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a spaceship to the moon.,Request,0,0,0,15,Male,2,3
A2OLV2OTG16BB5,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals.,Assertion,93,96,85,12,Male,2,3
A2OLV2OTG16BB5,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married.,Assertion,97,98,90,6,Male,2,3
A2OLV2OTG16BB5,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met President Obama.,Question,6,8,0,13,Male,2,3
A2OLV2OTG16BB5,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer.,Question,2,3,0,47,Male,2,3
A1V6MF201JMPSD,mom_eleanor_bon_f_rise3,mom,eleanor,bon,Female,rise3,Elanor is Annie's mom?,Question,20,22,15,68,Female,1,2
A1V6MF201JMPSD,yemen_lenny_bon_f_fall,yemen,lenny,bon,Female,fall,Lenny's from Yemen,Assertion,80,83,68,69,Female,1,2
A1V6MF201JMPSD,obama_laura_ed_m_fall,obama,laura,ed,Male,fall,Laura met President Obama,Assertion,94,91,61,72,Female,1,2
A1V6MF201JMPSD,lawn_you_kev_m_rise1,lawn,you,kev,Male,rise1,You need to mow the lawn?,Question,19,19,27,93,Female,1,2
A1V6MF201JMPSD,spaceship_maria_kev_m_rise2,spaceship,maria,kev,Male,rise2,Maria was in a spaceship to the moon?,Question,21,64,26,76,Female,1,2
A1V6MF201JMPSD,married_ellen_ros_f_rise1,married,ellen,ros,Female,rise1,Ellen is married?,Question,12,38,13,29,Female,1,2
A1V6MF201JMPSD,yemen_you_ros_f_rise3,yemen,you,ros,Female,rise3,You're from Yemen?,Question,8,35,6,42,Female,1,2
A1V6MF201JMPSD,rain_it_ed_m_rise2,rain,it,ed,Male,rise2,It's raining? ,Question,9,34,9,55,Female,1,2
A1SO9R81HMMIQD,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,maria was in a spaceship to the moon,Assertion,89,89,96,64,Male,5,3
A1SO9R81HMMIQD,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,laura met president obama,Assertion,55,45,37,93,Male,5,3
A1SO9R81HMMIQD,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,alan is married,Assertion,63,65,43,80,Male,5,3
A1SO9R81HMMIQD,rain_it_ed_m_fall,rain,it,ed,Male,fall,it's raining,Assertion,84,85,79,78,Male,5,3
A1SO9R81HMMIQD,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,ellenor is annie's mom,Assertion,56,45,44,90,Male,5,3
A1SO9R81HMMIQD,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,lennie's from yemen,Assertion,45,35,37,81,Male,5,3
A1SO9R81HMMIQD,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,your're from yemen,Question,21,16,27,71,Male,5,3
A1SO9R81HMMIQD,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,you need to move alone,Assertion,15,21,13,72,Male,5,3
A2551EKB87S2XY,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,you need to mow the lawn,Request,30,19,9,63,Male,2,2
A2551EKB87S2XY,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met president Obama,Question,16,33,24,68,Male,2,2
A2551EKB87S2XY,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Allen is married,Question,21,30,23,68,Male,2,2
A2551EKB87S2XY,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,lenny's from yemen,Assertion,43,60,58,69,Male,2,2
A2551EKB87S2XY,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,you're from yemen,Assertion,61,70,69,32,Male,2,2
A2551EKB87S2XY,rain_it_ed_m_fall,rain,it,ed,Male,fall,it's raining,Assertion,58,76,72,73,Male,2,2
A2551EKB87S2XY,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,elenor's annie's mom,Question,32,18,32,69,Male,2,2
A2551EKB87S2XY,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,brea was in the spaceship to the moon,Assertion,66,64,75,65,Male,2,2
A1Z9Q0X7194BRQ,obama_laura_ros_f_rise1,obama,laura,ros,Female,rise1,Laura met President Obama,Assertion,23,23,24,86,Female,2,3
A1Z9Q0X7194BRQ,armadillo_kev_m_rise2,armadillo,armadillo,kev,Male,rise2,Armadillos are mammals.,Assertion,71,70,57,91,Female,2,3
A1Z9Q0X7194BRQ,mom_eleanor_kev_m_fall,mom,eleanor,kev,Male,fall,Eleanor is Amy's mom.,Assertion,85,91,90,99,Female,2,3
A1Z9Q0X7194BRQ,spaceship_maria_bon_f_rise3,spaceship,maria,bon,Female,rise3,Maria was in a spaceship to the moon,Question,28,24,30,88,Female,2,3
A1Z9Q0X7194BRQ,beer_we_ed_m_rise3,beer,we,ed,Male,rise3,We should go get beer,Question,3,4,9,74,Female,2,3
A1Z9Q0X7194BRQ,married_ellen_ed_m_rise2,married,ellen,ed,Male,rise2,Ellen is married.,Question,15,11,10,64,Female,2,3
A1Z9Q0X7194BRQ,yemen_i_ros_f_fall,yemen,i,ros,Female,fall,I'm from Yemen.,Assertion,98,99,99,100,Female,2,3
A1Z9Q0X7194BRQ,yemen_lenny_ros_f_rise1,yemen,lenny,ros,Female,rise1,Millenia is from Yemen,Question,6,8,0,92,Female,2,3
A24WQ0ZEGXHX6J,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lennie is from Yemen.,Assertion,100,100,96,90,Male,3,3
A24WQ0ZEGXHX6J,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer.,Invitation,49,46,40,68,Male,3,3
A24WQ0ZEGXHX6J,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met President Obama.,Assertion,43,54,46,80,Male,3,3
A24WQ0ZEGXHX6J,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Eleanor is Amy's mom.,Assertion,68,67,60,80,Male,3,3
A24WQ0ZEGXHX6J,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'm from Yemen.,Assertion,45,45,48,90,Male,3,3
A24WQ0ZEGXHX6J,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals.,Assertion,85,90,90,80,Male,3,3
A24WQ0ZEGXHX6J,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married.,Assertion,77,72,73,68,Male,3,3
A24WQ0ZEGXHX6J,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a spaceship to the moon.,Assertion,52,51,44,70,Male,3,3
A4WSGXF5IARBH,yemen_lenny_bon_f_rise1,yemen,lenny,bon,Female,rise1,Lanice from Yamin.,Question,76,78,60,74,Female,3,3
A4WSGXF5IARBH,rain_it_ed_m_rise3,rain,it,ed,Male,rise3,It's raining. ,Question,41,29,36,73,Female,3,3
A4WSGXF5IARBH,mom_eleanor_bon_f_fall,mom,eleanor,bon,Female,fall,Elanore is Annie's mom. ,Assertion,100,100,100,82,Female,3,3
A4WSGXF5IARBH,lawn_you_kev_m_rise2,lawn,you,kev,Male,rise2,You need to mow the lawn. ,Question,37,35,31,81,Female,3,3
A4WSGXF5IARBH,spaceship_maria_kev_m_rise3,spaceship,maria,kev,Male,rise3,Bareah was in a spaceship to the moon. ,Question,23,28,17,85,Female,3,3
A4WSGXF5IARBH,married_ellen_ros_f_rise2,married,ellen,ros,Female,rise2,Ellen is married?,Question,27,31,31,80,Female,3,3
A4WSGXF5IARBH,yemen_you_ros_f_rise1,yemen,you,ros,Female,rise1,You're from Yemen?,Request,33,34,27,76,Female,3,3
A4WSGXF5IARBH,obama_laura_ed_m_rise1,obama,laura,ed,Male,rise1,Laura met President Obama?,Question,35,39,31,73,Female,3,3
A3UEJQ4EJB9DBD,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,You're from Yemen?,Question,12,16,10,68,Unspecified,N/A,3
A3UEJQ4EJB9DBD,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,You need to move along.,Request,0,0,84,20,Unspecified,N/A,3
A3UEJQ4EJB9DBD,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Eleanor is Annie's mom.,Assertion,98,94,91,62,Unspecified,N/A,3
A3UEJQ4EJB9DBD,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Allen is married.,Assertion,100,99,95,44,Unspecified,N/A,3
A3UEJQ4EJB9DBD,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,Laura met President Obama.,Assertion,88,90,83,62,Unspecified,N/A,3
A3UEJQ4EJB9DBD,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lenny's from Yemen.,Assertion,78,78,68,63,Unspecified,N/A,3
A3UEJQ4EJB9DBD,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,It's raining.,Assertion,93,87,78,66,Unspecified,N/A,3
A3UEJQ4EJB9DBD,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,Berea was in a spaceship to the moon.,Assertion,89,88,81,61,Unspecified,N/A,3
A2WD7K61WGL37E,spaceship_maria_bon_f_rise2,spaceship,maria,bon,Female,rise2,Maria was in a spaceship to the moon.,Question,38,42,16,80,Female,4,3
A2WD7K61WGL37E,beer_we_ed_m_rise2,beer,we,ed,Male,rise2,We should go get beer?,Invitation,44,35,43,80,Female,4,3
A2WD7K61WGL37E,obama_laura_ros_f_fall,obama,laura,ros,Female,fall,Laura met president Obama.,Assertion,85,35,79,75,Female,4,3
A2WD7K61WGL37E,married_ellen_ed_m_rise1,married,ellen,ed,Male,rise1,Ellen is married.,Question,50,82,35,81,Female,4,3
A2WD7K61WGL37E,yemen_lenny_ros_f_rise3,yemen,lenny,ros,Female,rise3,Lenny is from Yemen,Question,55,81,38,81,Female,4,3
A2WD7K61WGL37E,yemen_lenny_ros_f_qrise3,yemen,lenny,ros,Female,qrise3,Is Lenny from Yemen?,Question,28,52,36,69,Female,4,3
A2WD7K61WGL37E,mom_eleanor_kev_m_rise3,mom,eleanor,kev,Male,rise3,Elinor is Annie's mom.,Question,56,75,49,58,Female,4,3
A2WD7K61WGL37E,armadillo_kev_m_rise1,armadillo,armadillo,kev,Male,rise1,Armadillos are mammels.,Question,23,64,42,61,Female,4,3
A3U21PUMQ6NGT2,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals,Assertion,95,86,79,80,Female,2,3
A3U21PUMQ6NGT2,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married,Assertion,99,81,99,85,Female,2,3
A3U21PUMQ6NGT2,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer,Invitation,65,66,64,77,Female,2,3
A3U21PUMQ6NGT2,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Lenny is from Yemen,Assertion,58,66,57,88,Female,2,3
A3U21PUMQ6NGT2,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a spaceship to the moon,Assertion,13,19,51,87,Female,2,3
A3U21PUMQ6NGT2,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I am from Yemen,Assertion,30,32,30,87,Female,2,3
A3U21PUMQ6NGT2,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Eleanor is Amy's mom,Assertion,70,81,65,86,Female,2,3
A3U21PUMQ6NGT2,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met President Obama,Assertion,61,72,49,78,Female,2,3
A1FGKIKJYSL1MI,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,consult the handbook,Question,20,80,7,82,Female,4,3
A1FGKIKJYSL1MI,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen,Question,53,99,66,75,Female,4,3
A1FGKIKJYSL1MI,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Eleanor is Annie's mom?,Question,28,100,19,100,Female,4,3
A1FGKIKJYSL1MI,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to mow the lawn?,Question,25,100,17,100,Female,4,3
A1FGKIKJYSL1MI,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Alan is married?,Question,68,100,22,92,Female,4,3
A1FGKIKJYSL1MI,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining.,Assertion,100,51,92,71,Female,4,3
A1FGKIKJYSL1MI,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Barria was in a spaceship to the moon.,Assertion,100,1,86,31,Female,4,3
A1FGKIKJYSL1MI,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lenny's from Yemen?,Question,7,100,6,98,Female,4,3
ANPTDUX6LOGYY,obama_laura_ed_m_rise3,obama,laura,ed,Male,rise3,forum at president Obama,Assertion,25,25,15,77,Unspecified,1,3
ANPTDUX6LOGYY,lawn_you_kev_m_fall,lawn,you,kev,Male,fall,you need to move along,Request,18,17,27,12,Unspecified,1,3
ANPTDUX6LOGYY,spaceship_maria_kev_m_rise1,spaceship,maria,kev,Male,rise1,Korea was in a spaceship to the moon.,Question,28,22,59,40,Unspecified,1,3
ANPTDUX6LOGYY,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,your from Yemen,Question,68,63,39,62,Unspecified,1,3
ANPTDUX6LOGYY,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Eleanor is Angieå«s mom,Assertion,76,83,46,66,Unspecified,1,3
ANPTDUX6LOGYY,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lennie is from Yemmen.,Question,67,79,82,33,Unspecified,1,3
ANPTDUX6LOGYY,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,Its raining.,Assertion,64,77,41,62,Unspecified,1,3
ANPTDUX6LOGYY,married_ellen_ros_f_fall,married,ellen,ros,Female,fall,Alan is married,Assertion,64,65,56,62,Unspecified,1,3
A3HP03BD6XEOZT,spaceship_maria_bon_f_fall,spaceship,maria,bon,Female,fall,Maria was in a spaceship to the moon,Assertion,82,90,77,34,Female,1,1
A3HP03BD6XEOZT,married_ellen_ed_m_rise3,married,ellen,ed,Male,rise3,Ellen is married,Question,26,22,21,68,Female,1,1
A3HP03BD6XEOZT,yemen_lenny_ros_f_fall,yemen,lenny,ros,Female,fall,Lenny is from Yemen,Assertion,83,73,66,54,Female,1,1
A3HP03BD6XEOZT,armadillo_kev_m_rise3,armadillo,armadillo,kev,Male,rise3,ARmadillos are mammals,Question,24,35,23,42,Female,1,1
A3HP03BD6XEOZT,yemen_i_ros_f_rise2,yemen,i,ros,Female,rise2,I'm from Yemen,Question,31,14,16,62,Female,1,1
A3HP03BD6XEOZT,beer_we_ed_m_fall,beer,we,ed,Male,fall,We should go get beer,Invitation,67,33,66,62,Female,1,1
A3HP03BD6XEOZT,mom_eleanor_kev_m_rise1,mom,eleanor,kev,Male,rise1,Helen heard Zany's mom,Question,44,26,6,47,Female,1,1
A3HP03BD6XEOZT,obama_laura_ros_f_rise2,obama,laura,ros,Female,rise2,Laura met President Obama,Question,34,35,7,38,Female,1,1
A2GO8O3JLCKV5Q,yemen_lenny_ros_f_rise2,yemen,lenny,ros,Female,rise2,Money is from yemen,Assertion,19,27,32,63,Female,1,3
A2GO8O3JLCKV5Q,spaceship_maria_bon_f_rise1,spaceship,maria,bon,Female,rise1,Maria was in a shape ship to the moon,Assertion,19,26,56,57,Female,1,3
A2GO8O3JLCKV5Q,beer_we_ed_m_rise1,beer,we,ed,Male,rise1,We should go get beer,Invitation,43,41,75,41,Female,1,3
A2GO8O3JLCKV5Q,mom_eleanor_kev_m_rise2,mom,eleanor,kev,Male,rise2,Hellanor is Haley's mom,Assertion,64,60,61,43,Female,1,3
A2GO8O3JLCKV5Q,armadillo_kev_m_fall,armadillo,armadillo,kev,Male,fall,Armadillos are mammals,Assertion,65,68,63,40,Female,1,3
A2GO8O3JLCKV5Q,yemen_i_ros_f_rise3,yemen,i,ros,Female,rise3,I'm from yemen,Assertion,34,34,65,61,Female,1,3
A2GO8O3JLCKV5Q,married_ellen_ed_m_fall,married,ellen,ed,Male,fall,Ellen is married,Assertion,87,81,79,65,Female,1,3
A2GO8O3JLCKV5Q,obama_laura_ros_f_rise3,obama,laura,ros,Female,rise3,Laura met President Obama,Request,17,19,56,60,Female,1,3
A2GTL8ODM5JYA2,spaceship_maria_bon_f_rise3,spaceship,maria,bon,Female,rise3,Maria was in a spaceship to the moon?,Question,16,18,36,82,Female,2,3
A2GTL8ODM5JYA2,beer_we_ed_m_rise3,beer,we,ed,Male,rise3,We should go get beer?,Request,46,38,47,69,Female,2,3
A2GTL8ODM5JYA2,mom_eleanor_kev_m_fall,mom,eleanor,kev,Male,fall,Helenor's Annie's Mom.,Assertion,94,97,96,27,Female,2,3
A2GTL8ODM5JYA2,yemen_lenny_ros_f_rise1,yemen,lenny,ros,Female,rise1,Lenny is from Yemen?,Question,21,42,25,57,Female,2,3
A2GTL8ODM5JYA2,married_ellen_ed_m_rise2,married,ellen,ed,Male,rise2,Ellen is married?,Question,19,13,19,71,Female,2,3
A2GTL8ODM5JYA2,obama_laura_ros_f_rise1,obama,laura,ros,Female,rise1,Laura met President Obama?,Assertion,43,39,23,58,Female,2,3
A2GTL8ODM5JYA2,yemen_i_ros_f_fall,yemen,i,ros,Female,fall,I'm from Yemen.,Assertion,82,92,89,65,Female,2,3
A2GTL8ODM5JYA2,armadillo_kev_m_rise2,armadillo,armadillo,kev,Male,rise2,Armadillos are mammals?,Question,47,55,29,92,Female,2,3
A3AY0315YWWNXY,obama_laura_ed_m_rise2,obama,laura,ed,Male,rise2,Laura met president Obama.,Question,25,25,0,100,Male,2,3
A3AY0315YWWNXY,spaceship_maria_kev_m_fall,spaceship,maria,kev,Male,fall,Beria was in a spaceship to the moon.,Assertion,94,94,31,70,Male,2,3
A3AY0315YWWNXY,yemen_lenny_bon_f_rise2,yemen,lenny,bon,Female,rise2,Lennie's from Yemen.,Request,11,12,0,100,Male,2,3
A3AY0315YWWNXY,rain_it_ed_m_fall,rain,it,ed,Male,fall,It's raining.,Assertion,100,100,100,34,Male,2,3
A3AY0315YWWNXY,married_ellen_ros_f_rise3,married,ellen,ros,Female,rise3,Allen is married.,Question,22,22,2,28,Male,2,3
A3AY0315YWWNXY,lawn_you_kev_m_rise3,lawn,you,kev,Male,rise3,You need to move along.,Request,17,14,0,11,Male,2,3
A3AY0315YWWNXY,mom_eleanor_bon_f_rise1,mom,eleanor,bon,Female,rise1,Elanore is Annie's mom.,Question,19,32,30,100,Male,2,3
A3AY0315YWWNXY,yemen_you_ros_f_fall,yemen,you,ros,Female,fall,You're from Yemen.,Question,17,18,13,5,Male,2,3
A2OFN0A5CPLH57,yemen_lenny_ros_f_fall,yemen,lenny,ros,Female,fall,Lenny is from Yemen,Assertion,100,100,70,45,Female,2,3
A2OFN0A5CPLH57,spaceship_maria_bon_f_fall,spaceship,maria,bon,Female,fall,Maria was in a spaceship to the moon,Assertion,100,100,67,41,Female,2,3
A2OFN0A5CPLH57,yemen_i_ros_f_rise2,yemen,i,ros,Female,rise2,I'm from Yemen,Assertion,67,40,22,73,Female,2,3
A2OFN0A5CPLH57,beer_we_ed_m_fall,beer,we,ed,Male,fall,We should go get beer,Request,77,100,46,61,Female,2,3
A2OFN0A5CPLH57,mom_eleanor_kev_m_rise1,mom,eleanor,kev,Male,rise1,Eleanor is Annie's mom,Assertion,93,91,38,92,Female,2,3
A2OFN0A5CPLH57,married_ellen_ed_m_rise3,married,ellen,ed,Male,rise3,Ellen is married,Assertion,64,43,36,89,Female,2,3
A2OFN0A5CPLH57,obama_laura_ros_f_rise2,obama,laura,ros,Female,rise2,Laura met president Obama,Assertion,100,100,58,100,Female,2,3
A2OFN0A5CPLH57,armadillo_kev_m_rise3,armadillo,armadillo,kev,Male,rise3,Armadillos are mammals ,Assertion,31,25,11,86,Female,2,3
ATBIPUCO3EKS6,yemen_you_ros_f_rise2,yemen,you,ros,Female,rise2,You're from Yemen?,Question,45,100,41,91,Unspecified,3,4
ATBIPUCO3EKS6,yemen_lenny_bon_f_rise3,yemen,lenny,bon,Female,rise3,Lani's from Yemen.,Assertion,78,70,62,89,Unspecified,3,4
ATBIPUCO3EKS6,rain_it_ed_m_rise1,rain,it,ed,Male,rise1,It's raining.,Assertion,93,99,85,97,Unspecified,3,4
ATBIPUCO3EKS6,mom_eleanor_bon_f_rise2,mom,eleanor,bon,Female,rise2,Elanor is Annie's mom.,Assertion,88,86,64,97,Unspecified,3,4
